-2.49694e-10	38.4638	Auto
-2.4988e-10	39.031606	1e-09
-1.7991e-10	39.443604	1e-08
-2.56578e-10	39.73767	Auto
-2.36227e-10	40.339914	1e-09
-1.7138e-10	40.756022	1e-08
-2.64893e-10	41.04923	Auto
-2.50576e-10	41.64468	1e-09
-1.7023e-10	42.068705	1e-08
-2.64749e-10	42.36258	Auto
-2.5694e-10	42.929232	1e-09
-1.6737e-10	43.34035	1e-08
-2.30504e-10	43.63328	Auto
-2.57863e-10	44.220936	1e-09
-1.9972e-10	44.645011	1e-08
-2.56609e-10	44.932538	Auto
-2.43074e-10	45.750101	1e-09
-1.7529e-10	46.163193	1e-08
-2.56719e-10	46.456188	Auto
-2.63469e-10	47.128582	1e-09
-2.1507e-10	47.542732	1e-08
-2.56545e-10	47.836176	Auto
-2.70253e-10	48.480696	1e-09
-2.0833e-10	48.901444	1e-08
-2.50777e-10	49.194441	Auto
-2.50291e-10	49.719036	1e-09
-1.5858e-10	50.139747	1e-08
-2.56557e-10	50.433584	Auto
-2.50013e-10	51.063912	1e-09
-2.5282e-10	51.479749	1e-08
-2.56547e-10	51.77377	Auto
-2.71878e-10	52.341289	1e-09
-1.7934e-10	52.759775	1e-08
-2.56688e-10	53.046039	Auto
-2.56573e-10	53.661126	1e-09
-1.7946e-10	54.077063	1e-08
-2.56955e-10	54.36319	Auto
-2.36202e-10	54.915309	1e-09
-1.86e-10	55.334027	1e-08
-2.51205e-10	55.627104	Auto
-2.51582e-10	56.299611	1e-09
-1.7967e-10	56.733534	1e-08
-2.56555e-10	57.0277	Auto
-2.49779e-10	57.622114	1e-09
-1.7053e-10	58.052782	1e-08
-2.56924e-10	58.34663	Auto
-2.98245e-10	58.927798	1e-09
-1.8538e-10	59.352048	1e-08
-2.50133e-10	59.645886	Auto
-2.58191e-10	60.220543	1e-09
-2.0313e-10	60.651245	1e-08
-2.57092e-10	60.944222	Auto
-2.7038e-10	61.553805	1e-09
-1.8031e-10	61.969276	1e-08
-2.51416e-10	62.2636	Auto
-2.50098e-10	62.822732	1e-09
-1.8191e-10	63.248972	1e-08
-2.51349e-10	63.541942	Auto
-2.70244e-10	64.163204	1e-09
-2.3532e-10	64.585022	1e-08
-2.57844e-10	64.878957	Auto
-2.57153e-10	65.409216	1e-09
-2.2556e-10	65.829589	1e-08
-2.56705e-10	66.123665	Auto
-2.57563e-10	66.753319	1e-09
-1.831e-10	67.181805	1e-08
-2.42992e-10	67.475829	Auto
-2.56566e-10	68.001641	1e-09
-1.9811e-10	68.420865	1e-08
-2.63402e-10	68.714906	Auto
-2.56646e-10	69.332583	1e-09
-2.2136e-10	69.761064	1e-08
-2.56633e-10	70.054072	Auto
-2.56549e-10	70.634964	1e-09
-2.4035e-10	71.058936	1e-08
-2.63598e-10	71.352839	Auto
-2.63408e-10	71.968374	1e-09
-1.9617e-10	72.383442	1e-08
-2.49735e-10	72.676446	Auto
-2.56546e-10	73.305973	1e-09
-1.8642e-10	73.720863	1e-08
-2.71549e-10	74.009603	Auto
-2.65074e-10	74.63182	1e-09
-3.0592e-10	75.054858	1e-08
-2.58244e-10	75.3419	Auto
-2.49933e-10	75.964	1e-09
-1.936e-10	76.394602	1e-08
-2.56548e-10	76.686351	Auto
-2.56643e-10	77.310019	1e-09
-1.5639e-10	77.731834	1e-08
-2.57315e-10	78.019607	Auto
-2.50711e-10	78.649606	1e-09
-2.0186e-10	79.065701	1e-08
-2.63527e-10	79.35836	Auto
-2.57811e-10	79.890218	1e-09
-2.0868e-10	80.310125	1e-08
-2.63756e-10	80.602843	Auto
-2.51461e-10	81.22637	1e-09
-1.8936e-10	81.642783	1e-08
-2.63405e-10	81.934129	Auto
-2.56946e-10	82.564374	1e-09
-1.9425e-10	82.979408	1e-08
-2.56565e-10	83.272236	Auto
-2.63538e-10	83.916275	1e-09
-1.7469e-10	84.330015	1e-08
-2.56548e-10	84.623442	Auto
-2.43942e-10	85.197379	1e-09
-2.013e-10	85.620352	1e-08
-2.56752e-10	85.913294	Auto
-2.56875e-10	86.474036	1e-09
-1.6616e-10	86.898166	1e-08
-2.57674e-10	87.191291	Auto
-2.57597e-10	87.814699	1e-09
-1.7228e-10	88.237803	1e-08
-2.51507e-10	88.524224	Auto
-2.57547e-10	89.063539	1e-09
-1.7405e-10	89.495143	1e-08
-2.42849e-10	89.788199	Auto
-2.58012e-10	90.398951	1e-09
-2.0847e-10	90.807731	1e-08
-3.31993e-10	91.101993	Auto
-2.56558e-10	91.660083	1e-09
-1.7206e-10	92.092927	1e-08
-2.56598e-10	92.385754	Auto
-2.63841e-10	92.981918	1e-09
-2.0359e-10	93.412669	1e-08
-2.63536e-10	93.699156	Auto
-2.63804e-10	94.314412	1e-09
-1.5281e-10	94.723111	1e-08
-2.56552e-10	95.016274	Auto
-2.56713e-10	95.547304	1e-09
-5.6582e-10	95.967014	1e-08
-2.35924e-10	96.25339	Auto
-2.63991e-10	104.788182	1e-09
-1.626e-10	105.206139	1e-08
-2.63434e-10	105.493947	Auto
-2.49838e-10	106.079277	1e-09
-1.984e-10	106.50374	1e-08
-2.49607e-10	106.789029	Auto
-2.5668e-10	107.377831	1e-09
-2.0328e-10	107.787413	1e-08
-2.63433e-10	108.081262	Auto
-2.56572e-10	108.642635	1e-09
-1.7607e-10	109.060817	1e-08
-2.56623e-10	109.353915	Auto
-2.57025e-10	109.977845	1e-09
-1.9607e-10	110.400245	1e-08
-2.56568e-10	110.692341	Auto
-2.92482e-10	111.273343	1e-09
-1.9623e-10	111.683107	1e-08
-2.57816e-10	111.977832	Auto
-2.56591e-10	112.572209	1e-09
-2.2666e-10	112.995556	1e-08
-2.56657e-10	113.282419	Auto
-2.56584e-10	121.678196	1e-09
-1.8996e-10	122.088337	1e-08
-2.56623e-10	122.381566	Auto
-2.56549e-10	122.96974	1e-09
-1.8109e-10	123.395535	1e-08
-2.57247e-10	123.688743	Auto
-2.42859e-10	124.311387	1e-09
-2.2522e-10	124.720087	1e-08
-2.56664e-10	125.014128	Auto
-2.50071e-10	125.587167	1e-09
-2.1024e-10	126.012695	1e-08
-2.50696e-10	126.300566	Auto
-2.56552e-10	127.111373	1e-09
-2.0998e-10	127.532542	1e-08
-2.71563e-10	127.819392	Auto
-2.50513e-10	128.414091	1e-09
-2.0803e-10	128.830113	1e-08
-2.50006e-10	129.123451	Auto
-2.57315e-10	129.753829	1e-09
-2.5054e-10	130.169045	1e-08
-2.4962e-10	130.456839	Auto
-2.57656e-10	131.093783	1e-09
-1.9453e-10	131.508437	1e-08
-2.70259e-10	131.795277	Auto
-2.56689e-10	132.432593	1e-09
-1.7997e-10	132.84715	1e-08
-2.56565e-10	133.139404	Auto
-2.5655e-10	133.720292	1e-09
-1.6211e-10	134.14592	1e-08
-2.56948e-10	134.439	Auto
-2.57742e-10	135.124548	1e-09
-1.876e-10	135.544687	1e-08
-2.63413e-10	135.830288	Auto
-2.49936e-10	136.460869	1e-09
-1.911e-10	136.883247	1e-08
-2.57498e-10	137.169798	Auto
-2.56998e-10	137.806274	1e-09
-1.9845e-10	138.221352	1e-08
-2.57188e-10	138.507074	Auto
-2.57403e-10	139.116772	1e-09
-1.5987e-10	139.525404	1e-08
-2.5656e-10	139.820597	Auto
-2.51314e-10	140.68732	1e-09
-1.7882e-10	141.10496	1e-08
-2.42844e-10	141.39856	Auto
-2.50704e-10	142.197542	1e-09
-2.6248e-10	142.625839	1e-08
-2.50628e-10	142.995126	Auto
-2.63403e-10	146.924215	1e-09
-1.9305e-10	147.453126	1e-08
-2.6342e-10	147.875745	Auto
-2.64421e-10	149.959668	1e-09
-1.7956e-10	150.571988	1e-08
-2.56626e-10	151.085851	Auto
-2.56608e-10	152.102916	1e-09
-2.1065e-10	152.688074	1e-08
-2.56549e-10	153.001141	Auto
-2.63398e-10	153.839226	1e-09
-2.1861e-10	154.306397	1e-08
-2.63427e-10	154.730371	Auto
-2.57017e-10	155.731004	1e-09
-1.7435e-10	156.246751	1e-08
-2.56832e-10	156.613676	Auto
-2.56886e-10	157.366856	1e-09
-1.7089e-10	157.887147	1e-08
-2.70718e-10	158.259307	Auto
-2.56818e-10	159.0661	1e-09
-2.1656e-10	159.667651	1e-08
-2.56549e-10	160.078912	Auto
